967,"Monday, February 8, 4540",16673,98,156,71,19,8
968,"Friday, February 19, 4540",8531,152,189,33,41,89
969,"Tuesday, March 1, 4540",31553,108,211,81,12,127
970,"Saturday, March 12, 4540",24623,107,131,29,27,164
971,"Wednesday, March 23, 4540",34906,51,116,94,33,1
972,"Sunday, April 3, 4540",24464,89,158,51,42,19
973,"Thursday, April 14, 4540",13445,87,61,76,17,204
974,"Monday, April 25, 4540",7971,136,193,32,45,48
975,"Friday, May 6, 4540",32739,219,26,13,15,110
976,"Tuesday, May 17, 4540",18307,118,82,38,45,180
977,"Saturday, May 28, 4540",27355,230,52,4,27,157
978,"Wednesday, June 8, 4540",22039,58,141,62,6,218
979,"Sunday, June 19, 4540",12632,31,102,44,16,159
980,"Thursday, June 30, 4540",29393,234,211,44,7,167
981,"Monday, July 11, 4540",9366,214,18,93,16,90
982,"Friday, July 22, 4540",39428,175,96,34,32,67
983,"Tuesday, August 2, 4540",25444,112,211,52,3,170
984,"Saturday, August 13, 4540",21547,243,66,76,23,221
985,"Wednesday, August 24, 4540",19817,122,16,66,35,198
986,"Sunday, September 4, 4540",33758,85,55,19,37,49
987,"Thursday, September 15, 4540",6333,201,107,37,35,4
988,"Monday, September 26, 4540",39061,33,162,99,48,239
989,"Friday, October 7, 4540",6438,177,9,72,14,220
990,"Tuesday, October 18, 4540",8052,217,51,59,36,35
991,"Saturday, October 29, 4540",39066,113,41,30,43,134
992,"Wednesday, November 9, 4540",17625,167,136,8,43,136
993,"Tuesday, November 15, 4540",38202,175,64,91,1,39
994,"Thursday, December 1, 4540",11231,61,102,55,19,219
995,"Monday, December 12, 4540",20129,144,74,49,31,11
996,"Friday, December 23, 4540",8204,126,102,43,31,115
997,"Tuesday, January 3, 4541",1765,37,239,77,6,126
998,"Saturday, January 14, 4541",14337,221,146,23,1,59
999,"Wednesday, January 25, 4541",12458,21,179,54,48,106
1000,"Tuesday, January 31, 4541",35055,159,158,42,39,238
